date,category,line,model,item,quantity
2024-07-26,Electronics,TVs,55-inch,SKU002,49
2024-07-27,Electronics,TVs,55-inch,SKU002,48
2024-07-28,Electronics,TVs,55-inch,SKU002,48
2024-07-29,Electronics,TVs,55-inch,SKU002,48
2024-07-30,Electronics,TVs,55-inch,SKU002,51
2024-07-31,Electronics,TVs,55-inch,SKU002,49
2024-08-01,Electronics,TVs,55-inch,SKU002,47
2024-08-02,Electronics,TVs,55-inch,SKU002,53
2024-08-03,Electronics,TVs,55-inch,SKU002,50
2024-08-04,Electronics,TVs,55-inch,SKU002,46
2024-08-05,Electronics,TVs,55-inch,SKU002,48
2024-08-06,Electronics,TVs,55-inch,SKU002,49
2024-08-07,Electronics,TVs,55-inch,SKU002,52
2024-08-08,Electronics,TVs,55-inch,SKU002,47
2024-08-09,Electronics,TVs,55-inch,SKU002,51
2024-08-10,Electronics,TVs,55-inch,SKU002,52
2024-08-11,Electronics,TVs,55-inch,SKU002,47
2024-08-12,Electronics,TVs,55-inch,SKU002,48
2024-08-13,Electronics,TVs,55-inch,SKU002,46
2024-08-14,Electronics,TVs,55-inch,SKU002,48
2024-08-15,Electronics,TVs,55-inch,SKU002,48
2024-08-16,Electronics,TVs,55-inch,SKU002,50
2024-08-17,Electronics,TVs,55-inch,SKU002,50
2024-08-18,Electronics,TVs,55-inch,SKU002,47
2024-08-19,Electronics,TVs,55-inch,SKU002,44
2024-08-20,Electronics,TVs,55-inch,SKU002,48
2024-08-21,Electronics,TVs,55-inch,SKU002,49
2024-08-22,Electronics,TVs,55-inch,SKU002,48
2024-08-23,Electronics,TVs,55-inch,SKU002,47
2024-08-24,Electronics,TVs,55-inch,SKU002,48
2024-08-25,Electronics,TVs,55-inch,SKU002,51
2024-08-26,Electronics,TVs,55-inch,SKU002,49
2024-08-27,Electronics,TVs,55-inch,SKU002,47
2024-08-28,Electronics,TVs,55-inch,SKU002,47
2024-08-29,Electronics,TVs,55-inch,SKU002,47
2024-08-30,Electronics,TVs,55-inch,SKU002,51
2024-08-31,Electronics,TVs,55-inch,SKU002,47
2024-09-01,Electronics,TVs,55-inch,SKU002,47
2024-09-02,Electronics,TVs,55-inch,SKU002,47
2024-09-03,Electronics,TVs,55-inch,SKU002,50
2024-09-04,Electronics,TVs,55-inch,SKU002,51
2024-09-05,Electronics,TVs,55-inch,SKU002,48
2024-09-06,Electronics,TVs,55-inch,SKU002,48
2024-09-07,Electronics,TVs,55-inch,SKU002,47
2024-09-08,Electronics,TVs,55-inch,SKU002,43
2024-09-09,Electronics,TVs,55-inch,SKU002,49
2024-09-10,Electronics,TVs,55-inch,SKU002,47
2024-09-11,Electronics,TVs,55-inch,SKU002,48
2024-09-12,Electronics,TVs,55-inch,SKU002,46
2024-09-13,Electronics,TVs,55-inch,SKU002,46
2024-09-14,Electronics,TVs,55-inch,SKU002,46
2024-09-15,Electronics,TVs,55-inch,SKU002,49
2024-09-16,Electronics,TVs,55-inch,SKU002,46
2024-09-17,Electronics,TVs,55-inch,SKU002,51
2024-09-18,Electronics,TVs,55-inch,SKU002,48
2024-09-19,Electronics,TVs,55-inch,SKU002,44
2024-09-20,Electronics,TVs,55-inch,SKU002,47
2024-09-21,Electronics,TVs,55-inch,SKU002,46
2024-09-22,Electronics,TVs,55-inch,SKU002,43
2024-09-23,Electronics,TVs,55-inch,SKU002,50
2024-09-24,Electronics,TVs,55-inch,SKU002,48
2024-09-25,Electronics,TVs,55-inch,SKU002,48
2024-09-26,Electronics,TVs,55-inch,SKU002,47
2024-09-27,Electronics,TVs,55-inch,SKU002,44
2024-09-28,Electronics,TVs,55-inch,SKU002,46
2024-09-29,Electronics,TVs,55-inch,SKU002,49
2024-09-30,Electronics,TVs,55-inch,SKU002,45
2024-10-01,Electronics,TVs,55-inch,SKU002,42
2024-10-02,Electronics,TVs,55-inch,SKU002,47
2024-10-03,Electronics,TVs,55-inch,SKU002,47
2024-10-04,Electronics,TVs,55-inch,SKU002,47
2024-10-05,Electronics,TVs,55-inch,SKU002,48
2024-10-06,Electronics,TVs,55-inch,SKU002,48
2024-10-07,Electronics,TVs,55-inch,SKU002,48
2024-10-08,Electronics,TVs,55-inch,SKU002,49
2024-10-09,Electronics,TVs,55-inch,SKU002,44
2024-10-10,Electronics,TVs,55-inch,SKU002,48
2024-10-11,Electronics,TVs,55-inch,SKU002,48
2024-10-12,Electronics,TVs,55-inch,SKU002,45
2024-10-13,Electronics,TVs,55-inch,SKU002,44
2024-10-14,Electronics,TVs,55-inch,SKU002,46
2024-10-15,Electronics,TVs,55-inch,SKU002,46
2024-10-16,Electronics,TVs,55-inch,SKU002,49
2024-10-17,Electronics,TVs,55-inch,SKU002,46
2024-10-18,Electronics,TVs,55-inch,SKU002,46
2024-10-19,Electronics,TVs,55-inch,SKU002,46
2024-10-20,Electronics,TVs,55-inch,SKU002,50
2024-10-21,Electronics,TVs,55-inch,SKU002,47
2024-10-22,Electronics,TVs,55-inch,SKU002,47
2024-10-23,Electronics,TVs,55-inch,SKU002,47
2024-10-24,Electronics,TVs,55-inch,SKU002,50
2024-10-25,Electronics,TVs,55-inch,SKU002,46
2024-10-26,Electronics,TVs,55-inch,SKU002,50
2024-10-27,Electronics,TVs,55-inch,SKU002,48
2024-10-28,Electronics,TVs,55-inch,SKU002,47
2024-10-29,Electronics,TVs,55-inch,SKU002,53
2024-10-30,Electronics,TVs,55-inch,SKU002,46
2024-10-31,Electronics,TVs,55-inch,SKU002,47
2024-11-01,Electronics,TVs,55-inch,SKU002,45
2024-11-02,Electronics,TVs,55-inch,SKU002,50
2024-11-03,Electronics,TVs,55-inch,SKU002,51
2024-11-04,Electronics,TVs,55-inch,SKU002,51
2024-11-05,Electronics,TVs,55-inch,SKU002,50
2024-11-06,Electronics,TVs,55-inch,SKU002,48
2024-11-07,Electronics,TVs,55-inch,SKU002,47
2024-11-08,Electronics,TVs,55-inch,SKU002,45
2024-11-09,Electronics,TVs,55-inch,SKU002,52
2024-11-10,Electronics,TVs,55-inch,SKU002,49
2024-11-11,Electronics,TVs,55-inch,SKU002,47
2024-11-12,Electronics,TVs,55-inch,SKU002,51
2024-11-13,Electronics,TVs,55-inch,SKU002,46
2024-11-14,Electronics,TVs,55-inch,SKU002,49
2024-11-15,Electronics,TVs,55-inch,SKU002,48
2024-11-16,Electronics,TVs,55-inch,SKU002,50
2024-11-17,Electronics,TVs,55-inch,SKU002,49
2024-11-18,Electronics,TVs,55-inch,SKU002,46
2024-11-19,Electronics,TVs,55-inch,SKU002,49
2024-11-20,Electronics,TVs,55-inch,SKU002,51
2024-11-21,Electronics,TVs,55-inch,SKU002,49
2024-11-22,Electronics,TVs,55-inch,SKU002,51
2024-11-23,Electronics,TVs,55-inch,SKU002,47
2024-11-24,Electronics,TVs,55-inch,SKU002,49
2024-11-25,Electronics,TVs,55-inch,SKU002,48
2024-11-26,Electronics,TVs,55-inch,SKU002,51
2024-11-27,Electronics,TVs,55-inch,SKU002,49
2024-11-28,Electronics,TVs,55-inch,SKU002,51
2024-11-29,Electronics,TVs,55-inch,SKU002,52
2024-11-30,Electronics,TVs,55-inch,SKU002,51
2024-12-01,Electronics,TVs,55-inch,SKU002,50
2024-12-02,Electronics,TVs,55-inch,SKU002,48
2024-12-03,Electronics,TVs,55-inch,SKU002,50
2024-12-04,Electronics,TVs,55-inch,SKU002,49
2024-12-05,Electronics,TVs,55-inch,SKU002,49
2024-12-06,Electronics,TVs,55-inch,SKU002,49
2024-12-07,Electronics,TVs,55-inch,SKU002,48
2024-12-08,Electronics,TVs,55-inch,SKU002,46
2024-12-09,Electronics,TVs,55-inch,SKU002,49
2024-12-10,Electronics,TVs,55-inch,SKU002,51
2024-12-11,Electronics,TVs,55-inch,SKU002,48
2024-12-12,Electronics,TVs,55-inch,SKU002,51
2024-12-13,Electronics,TVs,55-inch,SKU002,54
2024-12-14,Electronics,TVs,55-inch,SKU002,53
2024-12-15,Electronics,TVs,55-inch,SKU002,54
2024-12-16,Electronics,TVs,55-inch,SKU002,52
2024-12-17,Electronics,TVs,55-inch,SKU002,53
2024-12-18,Electronics,TVs,55-inch,SKU002,50
2024-12-19,Electronics,TVs,55-inch,SKU002,50
2024-12-20,Electronics,TVs,55-inch,SKU002,46
2024-12-21,Electronics,TVs,55-inch,SKU002,54
2024-12-22,Electronics,TVs,55-inch,SKU002,54
2024-12-23,Electronics,TVs,55-inch,SKU002,50
2024-12-24,Electronics,TVs,55-inch,SKU002,51
2024-12-25,Electronics,TVs,55-inch,SKU002,50
2024-12-26,Electronics,TVs,55-inch,SKU002,52
2024-12-27,Electronics,TVs,55-inch,SKU002,54
2024-12-28,Electronics,TVs,55-inch,SKU002,48
2024-12-29,Electronics,TVs,55-inch,SKU002,53
2024-12-30,Electronics,TVs,55-inch,SKU002,52
2024-12-31,Electronics,TVs,55-inch,SKU002,52
2025-01-01,Electronics,TVs,55-inch,SKU002,53
2025-01-02,Electronics,TVs,55-inch,SKU002,52
2025-01-03,Electronics,TVs,55-inch,SKU002,52
2025-01-04,Electronics,TVs,55-inch,SKU002,52
2025-01-05,Electronics,TVs,55-inch,SKU002,54
2025-01-06,Electronics,TVs,55-inch,SKU002,53
2025-01-07,Electronics,TVs,55-inch,SKU002,53
2025-01-08,Electronics,TVs,55-inch,SKU002,50
2025-01-09,Electronics,TVs,55-inch,SKU002,52
2025-01-10,Electronics,TVs,55-inch,SKU002,55
2025-01-11,Electronics,TVs,55-inch,SKU002,53
2025-01-12,Electronics,TVs,55-inch,SKU002,54
2025-01-13,Electronics,TVs,55-inch,SKU002,57
2025-01-14,Electronics,TVs,55-inch,SKU002,55
2025-01-15,Electronics,TVs,55-inch,SKU002,54
2025-01-16,Electronics,TVs,55-inch,SKU002,52
2025-01-17,Electronics,TVs,55-inch,SKU002,48
2025-01-18,Electronics,TVs,55-inch,SKU002,53
2025-01-19,Electronics,TVs,55-inch,SKU002,53
2025-01-20,Electronics,TVs,55-inch,SKU002,55
2025-01-21,Electronics,TVs,55-inch,SKU002,54
2025-01-22,Electronics,TVs,55-inch,SKU002,53
2025-01-23,Electronics,TVs,55-inch,SKU002,50
2025-01-24,Electronics,TVs,55-inch,SKU002,52
2025-01-25,Electronics,TVs,55-inch,SKU002,55
2025-01-26,Electronics,TVs,55-inch,SKU002,58
2025-01-27,Electronics,TVs,55-inch,SKU002,54
2025-01-28,Electronics,TVs,55-inch,SKU002,55
2025-01-29,Electronics,TVs,55-inch,SKU002,56
2025-01-30,Electronics,TVs,55-inch,SKU002,53
2025-01-31,Electronics,TVs,55-inch,SKU002,55
2025-02-01,Electronics,TVs,55-inch,SKU002,53
2025-02-02,Electronics,TVs,55-inch,SKU002,57
2025-02-03,Electronics,TVs,55-inch,SKU002,55
2025-02-04,Electronics,TVs,55-inch,SKU002,56
2025-02-05,Electronics,TVs,55-inch,SKU002,53
2025-02-06,Electronics,TVs,55-inch,SKU002,56
2025-02-07,Electronics,TVs,55-inch,SKU002,59
2025-02-08,Electronics,TVs,55-inch,SKU002,53
2025-02-09,Electronics,TVs,55-inch,SKU002,55
2025-02-10,Electronics,TVs,55-inch,SKU002,56
2025-02-11,Electronics,TVs,55-inch,SKU002,57
2025-02-12,Electronics,TVs,55-inch,SKU002,54
2025-02-13,Electronics,TVs,55-inch,SKU002,50
2025-02-14,Electronics,TVs,55-inch,SKU002,58
2025-02-15,Electronics,TVs,55-inch,SKU002,57
2025-02-16,Electronics,TVs,55-inch,SKU002,52
2025-02-17,Electronics,TVs,55-inch,SKU002,55
2025-02-18,Electronics,TVs,55-inch,SKU002,59
2025-02-19,Electronics,TVs,55-inch,SKU002,59
2025-02-20,Electronics,TVs,55-inch,SKU002,58
2025-02-21,Electronics,TVs,55-inch,SKU002,56
2025-02-22,Electronics,TVs,55-inch,SKU002,56
2025-02-23,Electronics,TVs,55-inch,SKU002,56
2025-02-24,Electronics,TVs,55-inch,SKU002,58
2025-02-25,Electronics,TVs,55-inch,SKU002,54
2025-02-26,Electronics,TVs,55-inch,SKU002,55
2025-02-27,Electronics,TVs,55-inch,SKU002,58
2025-02-28,Electronics,TVs,55-inch,SKU002,56
2025-03-01,Electronics,TVs,55-inch,SKU002,59
2025-03-02,Electronics,TVs,55-inch,SKU002,55
2025-03-03,Electronics,TVs,55-inch,SKU002,56
2025-03-04,Electronics,TVs,55-inch,SKU002,55
2025-03-05,Electronics,TVs,55-inch,SKU002,57
2025-03-06,Electronics,TVs,55-inch,SKU002,54
2025-03-07,Electronics,TVs,55-inch,SKU002,56
2025-03-08,Electronics,TVs,55-inch,SKU002,54
2025-03-09,Electronics,TVs,55-inch,SKU002,58
2025-03-10,Electronics,TVs,55-inch,SKU002,58
2025-03-11,Electronics,TVs,55-inch,SKU002,53
2025-03-12,Electronics,TVs,55-inch,SKU002,59
2025-03-13,Electronics,TVs,55-inch,SKU002,62
2025-03-14,Electronics,TVs,55-inch,SKU002,57
2025-03-15,Electronics,TVs,55-inch,SKU002,56
2025-03-16,Electronics,TVs,55-inch,SKU002,63
2025-03-17,Electronics,TVs,55-inch,SKU002,54
2025-03-18,Electronics,TVs,55-inch,SKU002,57
2025-03-19,Electronics,TVs,55-inch,SKU002,57
2025-03-20,Electronics,TVs,55-inch,SKU002,60
2025-03-21,Electronics,TVs,55-inch,SKU002,58
2025-03-22,Electronics,TVs,55-inch,SKU002,56
2025-03-23,Electronics,TVs,55-inch,SKU002,55
2025-03-24,Electronics,TVs,55-inch,SKU002,56
2025-03-25,Electronics,TVs,55-inch,SKU002,55
2025-03-26,Electronics,TVs,55-inch,SKU002,57
2025-03-27,Electronics,TVs,55-inch,SKU002,56
2025-03-28,Electronics,TVs,55-inch,SKU002,54
2025-03-29,Electronics,TVs,55-inch,SKU002,60
2025-03-30,Electronics,TVs,55-inch,SKU002,56
2025-03-31,Electronics,TVs,55-inch,SKU002,55
2025-04-01,Electronics,TVs,55-inch,SKU002,57
2025-04-02,Electronics,TVs,55-inch,SKU002,57
2025-04-03,Electronics,TVs,55-inch,SKU002,54
2025-04-04,Electronics,TVs,55-inch,SKU002,58
2025-04-05,Electronics,TVs,55-inch,SKU002,55
2025-04-06,Electronics,TVs,55-inch,SKU002,61
2025-04-07,Electronics,TVs,55-inch,SKU002,58
2025-04-08,Electronics,TVs,55-inch,SKU002,56
2025-04-09,Electronics,TVs,55-inch,SKU002,56
2025-04-10,Electronics,TVs,55-inch,SKU002,57
2025-04-11,Electronics,TVs,55-inch,SKU002,58
2025-04-12,Electronics,TVs,55-inch,SKU002,57
2025-04-13,Electronics,TVs,55-inch,SKU002,57
2025-04-14,Electronics,TVs,55-inch,SKU002,57
2025-04-15,Electronics,TVs,55-inch,SKU002,56
2025-04-16,Electronics,TVs,55-inch,SKU002,56
2025-04-17,Electronics,TVs,55-inch,SKU002,53
2025-04-18,Electronics,TVs,55-inch,SKU002,59
2025-04-19,Electronics,TVs,55-inch,SKU002,58
2025-04-20,Electronics,TVs,55-inch,SKU002,55
2025-04-21,Electronics,TVs,55-inch,SKU002,61
2025-04-22,Electronics,TVs,55-inch,SKU002,57
2025-04-23,Electronics,TVs,55-inch,SKU002,55
2025-04-24,Electronics,TVs,55-inch,SKU002,59
2025-04-25,Electronics,TVs,55-inch,SKU002,58
2025-04-26,Electronics,TVs,55-inch,SKU002,58
2025-04-27,Electronics,TVs,55-inch,SKU002,56
2025-04-28,Electronics,TVs,55-inch,SKU002,58
2025-04-29,Electronics,TVs,55-inch,SKU002,56
2025-04-30,Electronics,TVs,55-inch,SKU002,58
2025-05-01,Electronics,TVs,55-inch,SKU002,53
2025-05-02,Electronics,TVs,55-inch,SKU002,56
2025-05-03,Electronics,TVs,55-inch,SKU002,60
2025-05-04,Electronics,TVs,55-inch,SKU002,55
2025-05-05,Electronics,TVs,55-inch,SKU002,55
2025-05-06,Electronics,TVs,55-inch,SKU002,55
2025-05-07,Electronics,TVs,55-inch,SKU002,54
2025-05-08,Electronics,TVs,55-inch,SKU002,52
2025-05-09,Electronics,TVs,55-inch,SKU002,56
2025-05-10,Electronics,TVs,55-inch,SKU002,56
2025-05-11,Electronics,TVs,55-inch,SKU002,56
2025-05-12,Electronics,TVs,55-inch,SKU002,56
2025-05-13,Electronics,TVs,55-inch,SKU002,56
2025-05-14,Electronics,TVs,55-inch,SKU002,58
2025-05-15,Electronics,TVs,55-inch,SKU002,55
2025-05-16,Electronics,TVs,55-inch,SKU002,55
2025-05-17,Electronics,TVs,55-inch,SKU002,55
2025-05-18,Electronics,TVs,55-inch,SKU002,57
2025-05-19,Electronics,TVs,55-inch,SKU002,58
2025-05-20,Electronics,TVs,55-inch,SKU002,54
2025-05-21,Electronics,TVs,55-inch,SKU002,56
2025-05-22,Electronics,TVs,55-inch,SKU002,56
2025-05-23,Electronics,TVs,55-inch,SKU002,53
2025-05-24,Electronics,TVs,55-inch,SKU002,55
2025-05-25,Electronics,TVs,55-inch,SKU002,52
2025-05-26,Electronics,TVs,55-inch,SKU002,52
2025-05-27,Electronics,TVs,55-inch,SKU002,56
2025-05-28,Electronics,TVs,55-inch,SKU002,54
2025-05-29,Electronics,TVs,55-inch,SKU002,55
2025-05-30,Electronics,TVs,55-inch,SKU002,55
2025-05-31,Electronics,TVs,55-inch,SKU002,53
2025-06-01,Electronics,TVs,55-inch,SKU002,55
2025-06-02,Electronics,TVs,55-inch,SKU002,52
2025-06-03,Electronics,TVs,55-inch,SKU002,57
2025-06-04,Electronics,TVs,55-inch,SKU002,52
2025-06-05,Electronics,TVs,55-inch,SKU002,54
2025-06-06,Electronics,TVs,55-inch,SKU002,52
2025-06-07,Electronics,TVs,55-inch,SKU002,55
2025-06-08,Electronics,TVs,55-inch,SKU002,54
2025-06-09,Electronics,TVs,55-inch,SKU002,53
2025-06-10,Electronics,TVs,55-inch,SKU002,56
2025-06-11,Electronics,TVs,55-inch,SKU002,54
2025-06-12,Electronics,TVs,55-inch,SKU002,55
2025-06-13,Electronics,TVs,55-inch,SKU002,52
2025-06-14,Electronics,TVs,55-inch,SKU002,51
2025-06-15,Electronics,TVs,55-inch,SKU002,54
2025-06-16,Electronics,TVs,55-inch,SKU002,53
2025-06-17,Electronics,TVs,55-inch,SKU002,55
2025-06-18,Electronics,TVs,55-inch,SKU002,53
2025-06-19,Electronics,TVs,55-inch,SKU002,54
2025-06-20,Electronics,TVs,55-inch,SKU002,50
2025-06-21,Electronics,TVs,55-inch,SKU002,57
2025-06-22,Electronics,TVs,55-inch,SKU002,53
2025-06-23,Electronics,TVs,55-inch,SKU002,54
2025-06-24,Electronics,TVs,55-inch,SKU002,51
2025-06-25,Electronics,TVs,55-inch,SKU002,53
2025-06-26,Electronics,TVs,55-inch,SKU002,50
2025-06-27,Electronics,TVs,55-inch,SKU002,54
2025-06-28,Electronics,TVs,55-inch,SKU002,52
2025-06-29,Electronics,TVs,55-inch,SKU002,53
2025-06-30,Electronics,TVs,55-inch,SKU002,54
2025-07-01,Electronics,TVs,55-inch,SKU002,50
2025-07-02,Electronics,TVs,55-inch,SKU002,51
2025-07-03,Electronics,TVs,55-inch,SKU002,53
2025-07-04,Electronics,TVs,55-inch,SKU002,56
2025-07-05,Electronics,TVs,55-inch,SKU002,52
2025-07-06,Electronics,TVs,55-inch,SKU002,53
2025-07-07,Electronics,TVs,55-inch,SKU002,52
2025-07-08,Electronics,TVs,55-inch,SKU002,56
2025-07-09,Electronics,TVs,55-inch,SKU002,48
2025-07-10,Electronics,TVs,55-inch,SKU002,52
2025-07-11,Electronics,TVs,55-inch,SKU002,48
2025-07-12,Electronics,TVs,55-inch,SKU002,46
2025-07-13,Electronics,TVs,55-inch,SKU002,52
2025-07-14,Electronics,TVs,55-inch,SKU002,51
2025-07-15,Electronics,TVs,55-inch,SKU002,51
2025-07-16,Electronics,TVs,55-inch,SKU002,51
2025-07-17,Electronics,TVs,55-inch,SKU002,57
2025-07-18,Electronics,TVs,55-inch,SKU002,50
2025-07-19,Electronics,TVs,55-inch,SKU002,52
2025-07-20,Electronics,TVs,55-inch,SKU002,49
2025-07-21,Electronics,TVs,55-inch,SKU002,51
2025-07-22,Electronics,TVs,55-inch,SKU002,50
2025-07-23,Electronics,TVs,55-inch,SKU002,50
2025-07-24,Electronics,TVs,55-inch,SKU002,54
2025-07-25,Electronics,TVs,55-inch,SKU002,53
2025-07-26,Electronics,TVs,55-inch,SKU002,50
2025-07-27,Electronics,TVs,55-inch,SKU002,46
2025-07-28,Electronics,TVs,55-inch,SKU002,49
2025-07-29,Electronics,TVs,55-inch,SKU002,55
2025-07-30,Electronics,TVs,55-inch,SKU002,49
2025-07-31,Electronics,TVs,55-inch,SKU002,52
2025-08-01,Electronics,TVs,55-inch,SKU002,53
2025-08-02,Electronics,TVs,55-inch,SKU002,50
2025-08-03,Electronics,TVs,55-inch,SKU002,48
2025-08-04,Electronics,TVs,55-inch,SKU002,45
2025-08-05,Electronics,TVs,55-inch,SKU002,51
2025-08-06,Electronics,TVs,55-inch,SKU002,48
2025-08-07,Electronics,TVs,55-inch,SKU002,50
2025-08-08,Electronics,TVs,55-inch,SKU002,47
2025-08-09,Electronics,TVs,55-inch,SKU002,49
2025-08-10,Electronics,TVs,55-inch,SKU002,49
2025-08-11,Electronics,TVs,55-inch,SKU002,50
2025-08-12,Electronics,TVs,55-inch,SKU002,47
2025-08-13,Electronics,TVs,55-inch,SKU002,51
2025-08-14,Electronics,TVs,55-inch,SKU002,48
2025-08-15,Electronics,TVs,55-inch,SKU002,45
2025-08-16,Electronics,TVs,55-inch,SKU002,49
2025-08-17,Electronics,TVs,55-inch,SKU002,49
2025-08-18,Electronics,TVs,55-inch,SKU002,49
2025-08-19,Electronics,TVs,55-inch,SKU002,51
2025-08-20,Electronics,TVs,55-inch,SKU002,48
2025-08-21,Electronics,TVs,55-inch,SKU002,48
2025-08-22,Electronics,TVs,55-inch,SKU002,46
2025-08-23,Electronics,TVs,55-inch,SKU002,50
2025-08-24,Electronics,TVs,55-inch,SKU002,49
2025-08-25,Electronics,TVs,55-inch,SKU002,47
2025-08-26,Electronics,TVs,55-inch,SKU002,44
2025-08-27,Electronics,TVs,55-inch,SKU002,51
2025-08-28,Electronics,TVs,55-inch,SKU002,46
2025-08-29,Electronics,TVs,55-inch,SKU002,47
2025-08-30,Electronics,TVs,55-inch,SKU002,49
2025-08-31,Electronics,TVs,55-inch,SKU002,46
2025-09-01,Electronics,TVs,55-inch,SKU002,45
2025-09-02,Electronics,TVs,55-inch,SKU002,44
2025-09-03,Electronics,TVs,55-inch,SKU002,49
2025-09-04,Electronics,TVs,55-inch,SKU002,47
2025-09-05,Electronics,TVs,55-inch,SKU002,54
2025-09-06,Electronics,TVs,55-inch,SKU002,46
2025-09-07,Electronics,TVs,55-inch,SKU002,46
2025-09-08,Electronics,TVs,55-inch,SKU002,47
2025-09-09,Electronics,TVs,55-inch,SKU002,48
2025-09-10,Electronics,TVs,55-inch,SKU002,47
2025-09-11,Electronics,TVs,55-inch,SKU002,49
2025-09-12,Electronics,TVs,55-inch,SKU002,46
2025-09-13,Electronics,TVs,55-inch,SKU002,45
2025-09-14,Electronics,TVs,55-inch,SKU002,44
2025-09-15,Electronics,TVs,55-inch,SKU002,43
2025-09-16,Electronics,TVs,55-inch,SKU002,46
2025-09-17,Electronics,TVs,55-inch,SKU002,47
2025-09-18,Electronics,TVs,55-inch,SKU002,46
2025-09-19,Electronics,TVs,55-inch,SKU002,50
2025-09-20,Electronics,TVs,55-inch,SKU002,50
2025-09-21,Electronics,TVs,55-inch,SKU002,47
2025-09-22,Electronics,TVs,55-inch,SKU002,44
2025-09-23,Electronics,TVs,55-inch,SKU002,46
2025-09-24,Electronics,TVs,55-inch,SKU002,46
2025-09-25,Electronics,TVs,55-inch,SKU002,46
2025-09-26,Electronics,TVs,55-inch,SKU002,46
2025-09-27,Electronics,TVs,55-inch,SKU002,46
2025-09-28,Electronics,TVs,55-inch,SKU002,47
2025-09-29,Electronics,TVs,55-inch,SKU002,46
2025-09-30,Electronics,TVs,55-inch,SKU002,48
2025-10-01,Electronics,TVs,55-inch,SKU002,48
2025-10-02,Electronics,TVs,55-inch,SKU002,46
2025-10-03,Electronics,TVs,55-inch,SKU002,50
2025-10-04,Electronics,TVs,55-inch,SKU002,45
2025-10-05,Electronics,TVs,55-inch,SKU002,44
2025-10-06,Electronics,TVs,55-inch,SKU002,48
2025-10-07,Electronics,TVs,55-inch,SKU002,46
2025-10-08,Electronics,TVs,55-inch,SKU002,48
2025-10-09,Electronics,TVs,55-inch,SKU002,43
2025-10-10,Electronics,TVs,55-inch,SKU002,50
2025-10-11,Electronics,TVs,55-inch,SKU002,49
2025-10-12,Electronics,TVs,55-inch,SKU002,44
2025-10-13,Electronics,TVs,55-inch,SKU002,44
2025-10-14,Electronics,TVs,55-inch,SKU002,51
2025-10-15,Electronics,TVs,55-inch,SKU002,46
2025-10-16,Electronics,TVs,55-inch,SKU002,46
2025-10-17,Electronics,TVs,55-inch,SKU002,43
2025-10-18,Electronics,TVs,55-inch,SKU002,47
2025-10-19,Electronics,TVs,55-inch,SKU002,47
2025-10-20,Electronics,TVs,55-inch,SKU002,49
2025-10-21,Electronics,TVs,55-inch,SKU002,45
2025-10-22,Electronics,TVs,55-inch,SKU002,45
2025-10-23,Electronics,TVs,55-inch,SKU002,49
2025-10-24,Electronics,TVs,55-inch,SKU002,50
2025-10-25,Electronics,TVs,55-inch,SKU002,45
2025-10-26,Electronics,TVs,55-inch,SKU002,50
2025-10-27,Electronics,TVs,55-inch,SKU002,48
2025-10-28,Electronics,TVs,55-inch,SKU002,50
2025-10-29,Electronics,TVs,55-inch,SKU002,48
2025-10-30,Electronics,TVs,55-inch,SKU002,43
2025-10-31,Electronics,TVs,55-inch,SKU002,48
2025-11-01,Electronics,TVs,55-inch,SKU002,50
2025-11-02,Electronics,TVs,55-inch,SKU002,46
2025-11-03,Electronics,TVs,55-inch,SKU002,47
2025-11-04,Electronics,TVs,55-inch,SKU002,48
2025-11-05,Electronics,TVs,55-inch,SKU002,42
2025-11-06,Electronics,TVs,55-inch,SKU002,52
2025-11-07,Electronics,TVs,55-inch,SKU002,47
2025-11-08,Electronics,TVs,55-inch,SKU002,49
2025-11-09,Electronics,TVs,55-inch,SKU002,48
2025-11-10,Electronics,TVs,55-inch,SKU002,51
2025-11-11,Electronics,TVs,55-inch,SKU002,49
2025-11-12,Electronics,TVs,55-inch,SKU002,48
2025-11-13,Electronics,TVs,55-inch,SKU002,47
2025-11-14,Electronics,TVs,55-inch,SKU002,50
2025-11-15,Electronics,TVs,55-inch,SKU002,45
2025-11-16,Electronics,TVs,55-inch,SKU002,50
2025-11-17,Electronics,TVs,55-inch,SKU002,47
2025-11-18,Electronics,TVs,55-inch,SKU002,52
2025-11-19,Electronics,TVs,55-inch,SKU002,49
2025-11-20,Electronics,TVs,55-inch,SKU002,50
2025-11-21,Electronics,TVs,55-inch,SKU002,49
2025-11-22,Electronics,TVs,55-inch,SKU002,46
2025-11-23,Electronics,TVs,55-inch,SKU002,48
2025-11-24,Electronics,TVs,55-inch,SKU002,51
2025-11-25,Electronics,TVs,55-inch,SKU002,50
2025-11-26,Electronics,TVs,55-inch,SKU002,52
2025-11-27,Electronics,TVs,55-inch,SKU002,50
2025-11-28,Electronics,TVs,55-inch,SKU002,48
2025-11-29,Electronics,TVs,55-inch,SKU002,48
2025-11-30,Electronics,TVs,55-inch,SKU002,50
2025-12-01,Electronics,TVs,55-inch,SKU002,45
2025-12-02,Electronics,TVs,55-inch,SKU002,53
2025-12-03,Electronics,TVs,55-inch,SKU002,51
2025-12-04,Electronics,TVs,55-inch,SKU002,53
2025-12-05,Electronics,TVs,55-inch,SKU002,47
2025-12-06,Electronics,TVs,55-inch,SKU002,53
